patent_id,cpc_sequence,cpc_section,cpc_class,cpc_subclass,cpc_group,cpc_type
11681341,6,H,H05,H05K,H05K7/20836,inventional
11681341,7,G,G05,G05B,G05B2219/2614,additional
11681341,8,G,G06,G06F,G06F2200/201,additional
11908104,0,G,G06,G06T,G06T5/90,inventional
11908104,1,B,B60,B60R,B60R11/04,inventional
11908104,2,G,G05,G05B,G05B13/027,inventional
11908104,3,G,G05,G05D,G05D1/0088,inventional
11908104,4,G,G05,G05D,G05D1/0248,inventional
11908104,5,G,G05,G05D,G05D1/0251,inventional
11908104,6,G,G05,G05D,G05D1/0253,inventional
11908104,7,G,G05,G05D,G05D1/228,inventional
11908104,8,G,G05,G05D,G05D1/2437,inventional
11908104,9,G,G05,G05D,G05D1/2465,inventional
11908104,10,G,G06,G06N,G06N3/04,inventional
11908104,11,G,G06,G06N,G06N3/045,inventional
11908104,12,G,G06,G06N,G06N3/08,inventional
11908104,13,G,G06,G06T,G06T7/90,inventional
11908104,14,H,H04,H04N,H04N23/88,inventional
11908104,15,G,G06,G06N,G06N3/063,additional
11908104,16,G,G06,G06T,G06T2207/10024,additional
11908104,17,G,G06,G06T,G06T2207/10144,additional
11908104,18,G,G06,G06T,G06T2207/20208,additional
11908104,19,G,G06,G06T,G06T2207/30252,additional
11816890,0,G,G06,G06V,G06V20/41,inventional
11816890,1,H,H04,H04L,H04L65/764,inventional
11816890,2,A,A63,A63F,A63F13/35,inventional
11816890,3,A,A63,A63F,A63F13/537,inventional
11816890,4,A,A63,A63F,A63F13/5372,inventional
11816890,5,A,A63,A63F,A63F13/5375,inventional
11816890,6,A,A63,A63F,A63F13/792,inventional
11816890,7,A,A63,A63F,A63F13/86,inventional
11816890,8,G,G06,G06N,G06N3/045,inventional
11816890,9,G,G06,G06V,G06V10/82,inventional
11816890,10,G,G06,G06V,G06V20/46,inventional
11816890,11,H,H04,H04L,H04L65/1083,inventional
11816890,12,H,H04,H04L,H04L65/61,inventional
11816890,13,H,H04,H04L,H04L65/611,inventional
11861229,0,G,G06,G06F,G06F3/0659,inventional
11861229,1,G,G06,G06F,G06F3/0604,inventional
11861229,2,G,G06,G06F,G06F3/0679,inventional
11861229,3,G,G11,G11C,G11C7/109,inventional
11861229,4,G,G11,G11C,G11C7/1093,inventional
11861229,5,G,G11,G11C,G11C7/222,inventional
11861229,6,G,G11,G11C,G11C29/023,inventional
11861229,7,G,G11,G11C,G11C29/028,inventional
11861229,8,G,G11,G11C,G11C11/40615,additional
11861229,9,G,G11,G11C,G11C11/4072,additional
11861229,10,G,G11,G11C,G11C11/4076,additional
11861229,11,G,G11,G11C,G11C11/4096,additional
11861229,12,G,G11,G11C,G11C2207/2254,additional
11816987,0,G,G08,G08G,G08G1/0965,inventional
11816987,1,G,G06,G06N,G06N3/044,inventional
11816987,2,G,G06,G06N,G06N3/045,inventional
11816987,3,G,G06,G06N,G06N3/047,inventional
11816987,4,G,G06,G06N,G06N3/048,inventional
11816987,5,G,G08,G08G,G08G1/096708,inventional
11816987,6,H,H04,H04R,H04R3/005,inventional
11816987,7,G,G06,G06N,G06N3/08,additional
11816987,8,H,H04,H04R,H04R2201/405,additional
11816987,9,H,H04,H04R,H04R2410/07,additional
11816987,10,H,H04,H04R,H04R2430/20,additional
11816987,11,H,H04,H04R,H04R2430/23,additional
11816987,12,H,H04,H04R,H04R2499/13,additional
11908203,0,G,G06,G06T,G06T7/20,inventional
11908203,1,G,G06,G06V,G06V20/58,inventional
11908203,2,G,G01,G01S,G01S17/58,inventional
11908203,3,G,G01,G01S,G01S17/89,inventional
11908203,4,G,G01,G01S,G01S17/931,inventional
11908203,5,G,G06,G06T,G06T7/30,inventional
11908203,6,G,G06,G06T,G06T7/521,inventional
